"DRUN","H","H2","H2O","H2O2","HO2","N2","O","O2","OH","PRUN","RRTE_H","RRTE_H2","RRTE_H2O","RRTE_H2O2","RRTE_HO2","RRTE_N2","RRTE_O","RRTE_O2","RRTE_OH","TRUN","URUN","VRUN","WRUN","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.1489382685,2.67921891e-06,4.125348654e-05,0.1786059414,3.610291414e-07,1.9125426e-06,0.8657792807,0.0001595652882,0.06806489277,0.001754519031,100000,-0.0007321708849,-0.00672473364,0.1328704802,-5.166391712e-05,-0.0001468072718,0,-0.02373295568,0.02260075251,-0.1240828934,1873.385662,5.154823399,0,0,1,0.007960000075,0.007960000075,0,0
0.1489368238,2.671677415e-06,4.117623913e-05,0.1786076541,3.603693334e-07,1.910681291e-06,0.8657792928,0.0001592684224,0.06806513106,0.001752941717,100000,-0.0007286201112,-0.006699483406,0.1324399025,-5.147688493e-05,-0.0001461927029,0,-0.02364639608,0.02259198346,-0.1237597236,1873.406378,5.154871534,0,0,1,0.007969999686,0.007969999686,0,0
0.1489353642,2.664169661e-06,4.109926437e-05,0.178609364,3.597118502e-07,1.908827795e-06,0.8657793403,0.0001589725958,0.06806536937,0.00175136824,100000,-0.0007250915674,-0.006674360724,0.1320113176,-5.12907722e-05,-0.0001455811415,0,-0.02356026217,0.02258300573,-0.1234377447,1873.426998,5.154919195,0,0,1,0.007980000228,0.007980000228,0,0
0.1489339226,2.656696631e-06,4.102257006e-05,0.1786110617,3.590567394e-07,1.906981966e-06,0.8657793403,0.000158677855,0.06806560616,0.001749799049,100000,-0.0007215856098,-0.006649369413,0.1315847761,-5.110560639e-05,-0.0001449726575,0,-0.02347456906,0.02257382565,-0.1231169999,1873.447495,5.154967329,0,0,1,0.007989999838,0.007989999838,0,0
0.1489324779,2.649256707e-06,4.094614626e-05,0.1786127447,3.584039306e-07,1.905143813e-06,0.8657793403,0.0001583841389,0.06806583851,0.001748233626,100000,-0.0007181015227,-0.006624504171,0.1311601975,-5.092134627e-05,-0.0001443671491,0,-0.02338929754,0.02256444132,-0.1227974444,1873.467992,5.155014513,0,0,1,0.007999999449,0.007999999449,0,0
0.148931048,2.641850262e-06,4.086999148e-05,0.1786144398,3.577534204e-07,1.903313111e-06,0.8657793999,0.0001580914703,0.06806607534,0.001746672309,100000,-0.0007146392768,-0.006599764919,0.1307375713,-5.07379974e-05,-0.0001437646102,0,-0.02330444863,0.02255485938,-0.122479074,1873.488369,5.155062176,0,0,1,0.00800999999,0.00800999999,0,0
0.1489296034,2.634478079e-06,4.079411777e-05,0.1786161227,3.571052882e-07,1.901490314e-06,0.8657793999,0.0001577998578,0.06806630765,0.001745115003,100000,-0.0007111991408,-0.006575154863,0.1303169662,-5.055558118e-05,-0.0001431651186,0,-0.02322003306,0.02254507979,-0.1221619315,1873.508719,5.155109356,0,0,1,0.008019999601,0.008019999601,0,0
0.1489281736,2.627138329e-06,4.071850666e-05,0.1786178057,3.564593955e-07,1.899674865e-06,0.8657794595,0.0001575092707,0.06806654596,0.001743561646,100000,-0.0007077803054,-0.00655066803,0.12989826,-5.037405224e-05,-0.0001425685224,0,-0.02313602981,0.02253510576,-0.1218459534,1873.529095,5.155156447,0,0,1,0.008030000143,0.008030000143,0,0
0.1489267467,2.619831832e-06,4.064316516e-05,0.1786194887,3.55815809e-07,1.897867015e-06,0.8657794712,0.0001572197123,0.0680667828,0.001742012249,100000,-0.0007043829206,-0.006526306231,0.1294815237,-5.019342724e-05,-0.0001419748825,0,-0.02305244679,0.02252494061,-0.1215311527,1873.549227,5.155203631,0,0,1,0.008039999753,0.008039999753,0,0
0.1489253289,2.612558588e-06,4.05680975e-05,0.1786211567,3.551745419e-07,1.896066726e-06,0.8657795191,0.0001569312048,0.0680670151,0.001740466921,100000,-0.0007010070947,-0.006502069984,0.1290667357,-5.001370608e-05,-0.0001413842116,0,-0.02296928308,0.02251458644,-0.1212175573,1873.569456,5.155250335,0,0,1,0.008049999364,0.008049999364,0,0
0.148923914,2.605317203e-06,4.049328753e-05,0.1786228249,3.545354695e-07,1.894273688e-06,0.8657795306,0.0001566436828,0.06806725197,0.001738925353,100000,-0.0006976519919,-0.006477953771,0.1286538221,-4.983485763e-05,-0.000140796377,0,-0.02288652437,0.02250404388,-0.1209051018,1873.589588,5.155297044,0,0,1,0.008059999906,0.008059999906,0,0
0.148922502,2.598108919e-06,4.041875047e-05,0.17862449,3.538987167e-07,1.892488346e-06,0.8657795787,0.0001563571959,0.06806748425,0.001737387817,100000,-0.0006943181834,-0.006453962953,0.1282428598,-4.965690853e-05,-0.0001402115034,0,-0.02280418421,0.0224933183,-0.120593842,1873.609597,5.155343656,0,0,1,0.008069999516,0.008069999516,0,0
0.1489210871,2.590932359e-06,4.034447108e-05,0.1786261433,3.532641422e-07,1.890710014e-06,0.8657795787,0.0001560717117,0.06806772112,0.00173585407,100000,-0.0006910048244,-0.006430090766,0.1278337498,-4.947981806e-05,-0.0001396294481,0,-0.02272224506,0.02248240936,-0.120283707,1873.629584,5.155389888,0,0,1,0.008080000058,0.008080000058,0,0
0.148919687,2.583787957e-06,4.027045246e-05,0.1786277845,3.526318222e-07,1.888939188e-06,0.8657795901,0.0001557872239,0.06806795198,0.001734324211,100000,-0.0006877121929,-0.006406339871,0.1274265348,-4.930360596e-05,-0.0001390502527,0,-0.02264071117,0.02247132197,-0.1199747372,1873.649471,5.155436119,0,0,1,0.008089999668,0.008089999668,0,0
0.1489183019,2.576675229e-06,4.019669351e-05,0.1786294349,3.520017057e-07,1.887175487e-06,0.8657796383,0.0001555037314,0.06806818426,0.001732798162,100000,-0.0006844399032,-0.00638270849,0.1270211855,-4.912825574e-05,-0.0001384738909,0,-0.02255957778,0.02246005494,-0.1196669068,1873.66936,5.155482351,0,0,1,0.00810000021,0.00810000021,0,0
0.1489169019,2.569594609e-06,4.012320109e-05,0.1786310731,3.51373823e-07,1.8854193e-06,0.8657796383,0.0001552212633,0.0680684151,0.00173127616,100000,-0.0006811882008,-0.006359197978,0.1266177154,-4.895377935e-05,-0.0001379003809,0,-0.02247885056,0.02244861501,-0.1193602398,1873.689124,5.155528102,0,0,1,0.008109999821,0.008109999821,0,0
0.1489155169,2.562545642e-06,4.004996868e-05,0.1786327114,3.507481658e-07,1.883670391e-06,0.8657796495,0.0001549397887,0.06806864594,0.001729757928,100000,-0.0006779567097,-0.006335806318,0.1262161102,-4.878015935e-05,-0.0001373296983,0,-0.02239852223,0.02243700144,-0.1190547156,1873.708866,5.155573853,0,0,1,0.008119999431,0.008119999431,0,0
0.1489141317,2.555527551e-06,3.99769868e-05,0.1786343469,3.501246597e-07,1.881928496e-06,0.8657796979,0.0001546592764,0.06806888285,0.001728243488,100000,-0.0006747448526,-0.006312529713,0.1258163108,-4.860737364e-05,-0.0001367617365,0,-0.02231858091,0.02242521559,-0.1187503003,1873.72851,5.155619608,0,0,1,0.008129999973,0.008129999973,0,0
0.1489127466,2.548540516e-06,3.990426425e-05,0.1786359732,3.495033278e-07,1.880193786e-06,0.8657797575,0.0001543797576,0.0680691151,0.001726732911,100000,-0.0006715529756,-0.006289370192,0.1254183345,-4.843543708e-05,-0.0001361965614,0,-0.02223903479,0.02241326247,-0.1184470081,1873.748055,5.155664886,0,0,1,0.008139999583,0.008139999583,0,0
0.1489113642,2.541584439e-06,3.983179121e-05,0.1786375966,3.488841608e-07,1.87846618e-06,0.8657797685,0.0001541011934,0.06806934596,0.001725226052,100000,-0.0006683806988,-0.006266326489,0.1250221676,-4.826433643e-05,-0.0001356341241,0,-0.0221598747,0.02240114352,-0.1181448333,1873.767676,5.155710164,0,0,1,0.008150000125,0.008150000125,0,0
0.148909994,2.534659511e-06,3.975958103e-05,0.1786392172,3.48267204e-07,1.876745861e-06,0.8657798171,0.0001538236362,0.06806957679,0.001723723123,100000,-0.0006652281786,-0.006243399433,0.124627844,-4.809408397e-05,-0.0001350744716,0,-0.02208111068,0.02238886023,-0.1178437965,1873.787075,5.155755351,0,0,1,0.008159999736,0.008159999736,0,0
0.1489086238,2.527764724e-06,3.968761385e-05,0.1786408258,3.476523247e-07,1.875032339e-06,0.8657798171,0.0001535470174,0.06806980765,0.001722223802,100000,-0.0006620948313,-0.006220585374,0.1242352769,-4.792464659e-05,-0.0001345174952,0,-0.02200272402,0.02237641446,-0.1175438412,1873.806575,5.15580063,0,0,1,0.008170000277,0.008170000277,0,0
0.1489072563,2.520900786e-06,3.961590643e-05,0.1786424342,3.470396372e-07,1.873326018e-06,0.8657798279,0.0001532713957,0.06807003849,0.001720728364,100000,-0.0006589810003,-0.006197887404,0.1238445312,-4.775604694e-05,-0.0001339632744,0,-0.02192472795,0.02236381018,-0.1172450262,1873.825873,5.155845427,0,0,1,0.008179999888,0.008179999888,0,0
0.148905901,2.514066722e-06,3.954444431e-05,0.1786440428,3.464290273e-07,1.871626587e-06,0.8657798767,0.0001529967005,0.06807026799,0.001719236606,100000,-0.000655886005,-0.006175300661,0.1234555258,-4.758825745e-05,-0.0001334117008,0,-0.02184710518,0.02235104862,-0.1169472825,1873.845251,5.155890228,0,0,1,0.008189999498,0.008189999498,0,0
0.1489045456,2.507262527e-06,3.947322812e-05,0.1786456364,3.458205367e-07,1.869934056e-06,0.8657798767,0.0001527229602,0.06807049885,0.001717748471,100000,-0.0006528099047,-0.00615282557,0.1230682719,-4.742127628e-05,-0.0001328628021,0,-0.0217698604,0.02233813087,-0.1166506218,1873.864407,5.155934553,0,0,1,0.00820000004,0.00820000004,0,0
0.1489031903,2.500488793e-06,3.940226451e-05,0.17864723,3.452141703e-07,1.868248603e-06,0.8657798767,0.0001524501857,0.0680707297,0.001716264246,100000,-0.0006497528474,-0.006130464221,0.1226828075,-4.725511764e-05,-0.0001323165937,0,-0.02169299704,0.02232506153,-0.1163550827,1873.883662,5.155979266,0,0,1,0.008209999651,0.008209999651,0,0
0.1489018498,2.493744113e-06,3.933154262e-05,0.178648821,3.446098821e-07,1.866569835e-06,0.8657799363,0.0001521783327,0.06807095444,0.001714783554,100000,-0.0006467142235,-0.006108211885,0.1222990493,-4.708975252e-05,-0.0001317729868,0,-0.02161650185,0.02231183894,-0.1160605956,1873.902818,5.156023592,0,0,1,0.008220000193,0.008220000193,0,0
0.1489004945,2.48702922e-06,3.926106541e-05,0.1786504147,3.440077e-07,1.864898097e-06,0.8657799363,0.0001519074318,0.06807118529,0.001713306683,100000,-0.0006436941214,-0.006086070006,0.121917023,-4.692518608e-05,-0.0001312320297,0,-0.02154037789,0.02229846955,-0.115767196,1873.921852,5.156067917,0,0,1,0.008229999803,0.008229999803,0,0
0.1488991541,2.480344181e-06,3.919084006e-05,0.1786519933,3.434076131e-07,1.863233227e-06,0.8657799959,0.0001516374913,0.06807141613,0.001711833551,100000,-0.0006406926718,-0.006064039216,0.1215367513,-4.676142744e-05,-0.0001306937185,0,-0.0214646285,0.02228495454,-0.115474892,1873.940884,5.156111761,0,0,1,0.008239999413,0.008239999413,0,0
0.1488978285,2.473687674e-06,3.912085055e-05,0.1786535721,3.428095568e-07,1.861574969e-06,0.8657800063,0.0001513684423,0.06807164699,0.001710363979,100000,-0.0006377090856,-0.006042114795,0.1211581487,-4.659844194e-05,-0.0001301579628,0,-0.02138923862,0.02227129321,-0.1151836204,1873.959796,5.15615561,0,0,1,0.008249999955,0.008249999955,0,0
0.1488964882,2.467060742e-06,3.905110855e-05,0.1786551508,3.422135818e-07,1.859923688e-06,0.8657800555,0.0001511003505,0.06807187653,0.001708898153,100000,-0.000634743899,-0.006020300995,0.1207812844,-4.643625689e-05,-0.0001296248386,0,-0.02131422135,0.02225749012,-0.1148934436,1873.978685,5.156199455,0,0,1,0.008259999566,0.008259999566,0,0
0.1488951626,2.460462189e-06,3.898159993e-05,0.1786567147,3.41619624e-07,1.858278953e-06,0.8657800555,0.0001508331616,0.06807210123,0.001707435817,100000,-0.0006317963848,-0.005998592628,0.1204060734,-4.627483687e-05,-0.0001290942354,0,-0.0212395581,0.02224354649,-0.1146043043,1873.997597,5.156243221,0,0,1,0.008270000108,0.008270000108,0,0
0.1488938396,2.453892215e-06,3.89123323e-05,0.178658276,3.410276918e-07,1.856640852e-06,0.8657800555,0.0001505668809,0.0680723308,0.001705977108,100000,-0.0006288667706,-0.005976991063,0.1200325494,-4.611419659e-05,-0.0001285662115,0,-0.02116525674,0.02222946507,-0.1143162178,1874.016366,5.156286593,0,0,1,0.008279999718,0.008279999718,0,0
0.1488925289,2.447350906e-06,3.884329979e-05,0.1786598399,3.404377896e-07,1.855009406e-06,0.8657801151,0.0001503015239,0.06807255422,0.001704521962,100000,-0.0006259547677,-0.00595549522,0.1196606867,-4.595432363e-05,-0.0001280407087,0,-0.02109131333,0.02221524635,-0.1140291701,1874.035055,5.156329965,0,0,1,0.00829000026,0.00829000026,0,0
0.1488912034,2.440838267e-06,3.877451186e-05,0.1786613887,3.398499488e-07,1.853384787e-06,0.8657801151,0.0001500370886,0.06807278506,0.00170307065,100000,-0.0006230605401,-0.005934106474,0.1192905112,-4.579522983e-05,-0.0001275177759,0,-0.02101772885,0.02220089508,-0.1137431927,1874.053701,5.156372938,0,0,1,0.00829999987,0.00829999987,0,0
0.1488898928,2.434354123e-06,3.870596123e-05,0.1786629376,3.392641096e-07,1.851766686e-06,0.8657801151,0.0001497735587,0.06807300846,0.00170162285,100000,-0.0006201837335,-0.005912822339,0.1189219925,-4.563689806e-05,-0.0001269973636,0,-0.02094450091,0.02218641163,-0.1134582605,1874.072367,5.156416225,0,0,1,0.008309999481,0.008309999481,0,0
0.1488885971,2.427897276e-06,3.863763744e-05,0.1786644866,3.386802269e-07,1.850155097e-06,0.8657801251,0.0001495109203,0.06807323312,0.00170017854,100000,-0.0006173239783,-0.00589164066,0.118555077,-4.547930992e-05,-0.000126479401,0,-0.02087161723,0.02217179533,-0.113174329,1874.090913,5.15645912,0,0,1,0.008320000023,0.008320000023,0,0
0.1488872864,2.421468508e-06,3.856955034e-05,0.1786660356,3.380983646e-07,1.84855012e-06,0.8657801747,0.0001492491727,0.06807346273,0.001698737838,100000,-0.0006144814029,-0.005870562279,0.1181897962,-4.532247657e-05,-0.0001259639324,0,-0.02079908297,0.02215705271,-0.1128914365,1874.109439,5.156502015,0,0,1,0.008329999633,0.008329999633,0,0
0.1488859782,2.415067315e-06,3.850169478e-05,0.1786675697,3.375184572e-07,1.846951612e-06,0.8657802343,0.0001489883199,0.06807368738,0.001697300622,100000,-0.000611655822,-0.005849586615,0.1178261323,-4.516638949e-05,-0.0001254509151,0,-0.02072689525,0.02214218333,-0.1126095594,1874.127863,5.156544434,0,0,1,0.008340000175,0.008340000175,0,0
0.1488846825,2.408694103e-06,3.843407649e-05,0.1786691037,3.369405539e-07,1.845359587e-06,0.8657802343,0.0001487283621,0.06807391699,0.001695867084,100000,-0.0006088473134,-0.005828714454,0.1174641093,-4.501105531e-05,-0.0001249404041,0,-0.02065505893,0.02212719075,-0.1123287288,1874.146286,5.156587247,0,0,1,0.008349999785,0.008349999785,0,0
0.1488833868,2.402348623e-06,3.836668878e-05,0.1786706352,3.363646185e-07,1.843774137e-06,0.8657802939,0.0001484693071,0.06807414038,0.001694437077,100000,-0.0006060556906,-0.005807943552,0.1171036919,-4.485646425e-05,-0.0001244323406,0,-0.02058356606,0.0221120759,-0.1120489098,1874.164586,5.156629662,0,0,1,0.008359999396,0.008359999396,0,0
0.1488821059,2.396029584e-06,3.829952317e-05,0.1786721693,3.357905839e-07,1.842194822e-06,0.8657802939,0.0001482111002,0.0680743638,0.001693010425,100000,-0.000603280381,-0.00578727198,0.1167448265,-4.470259296e-05,-0.0001239266576,0,-0.02051240707,0.0220968387,-0.1117700819,1874.182868,5.156671682,0,0,1,0.008369999938,0.008369999938,0,0
0.148880825,2.389737709e-06,3.82325845e-05,0.1786736861,3.352184888e-07,1.840621987e-06,0.8657802939,0.0001479537695,0.06807458721,0.001691587187,100000,-0.0006005216677,-0.005766700352,0.1163875581,-4.454945698e-05,-0.0001234233955,0,-0.02044158908,0.02208148448,-0.111492257,1874.201068,5.156714023,0,0,1,0.008379999548,0.008379999548,0,0
0.1488795441,2.383472733e-06,3.816587685e-05,0.1786751928,3.346483398e-07,1.83905547e-06,0.8657802939,0.0001476972927,0.06807481062,0.001690167513,100000,-0.0005977793023,-0.005746227819,0.1160318538,-4.439704254e-05,-0.0001229225223,0,-0.02037110685,0.02206601311,-0.1112154314,1874.219228,5.156755965,0,0,1,0.00839000009,0.00839000009,0,0
0.1488782657,2.37723505e-06,3.809939608e-05,0.1786767095,3.340801421e-07,1.837495358e-06,0.8657803035,0.0001474417226,0.06807503401,0.001688751439,100000,-0.000595053423,-0.005725855968,0.1156777402,-4.4245359e-05,-0.0001224240722,0,-0.02030096505,0.02205042787,-0.1109396237,1874.237407,5.156797904,0,0,1,0.0083999997,0.0083999997,0,0
0.1488769973,2.371023456e-06,3.80331391e-05,0.1786782162,3.335138309e-07,1.835941449e-06,0.8657803535,0.000147186988,0.06807525743,0.001687338726,100000,-0.0005923434876,-0.005705580537,0.1153251534,-4.409438629e-05,-0.0001219279579,0,-0.02023115056,0.02203472977,-0.1106647856,1874.255465,5.15683977,0,0,1,0.008410000242,0.008410000242,0,0
0.1488757313,2.364838495e-06,3.79671048e-05,0.1786797205,3.32949426e-07,1.834393827e-06,0.8657803535,0.0001469331172,0.06807548084,0.001685929424,100000,-0.0005896495747,-0.00568540271,0.1149741189,-4.39441251e-05,-0.0001214342133,0,-0.02016166804,0.02201892054,-0.1103909403,1874.2734,5.156881235,0,0,1,0.008419999853,0.008419999853,0,0
0.1488744528,2.358680556e-06,3.790130041e-05,0.1786812223,3.323869719e-07,1.832852572e-06,0.8657804132,0.0001466801362,0.06807570423,0.001684523722,100000,-0.0005869717952,-0.005665323605,0.114624645,-4.37945868e-05,-0.0001209428549,0,-0.02009251872,0.02200300463,-0.1101180989,1874.291437,5.156922697,0,0,1,0.008429999463,0.008429999463,0,0
0.1488731868,2.352547886e-06,3.783571064e-05,0.1786827266,3.318263268e-07,1.83131738e-06,0.8657804225,0.0001464279711,0.06807592765,0.001683121357,100000,-0.0005843094777,-0.005645338568,0.1142766658,-4.364573694e-05,-0.0001204537819,0,-0.02002369105,0.02198697937,-0.1098462032,1874.309271,5.156964163,0,0,1,0.008440000005,0.008440000005,0,0
0.1488719358,2.346441961e-06,3.777034655e-05,0.1786842159,3.312676444e-07,1.829788582e-06,0.8657804728,0.0001461766764,0.06807615104,0.001681722497,100000,-0.0005816631371,-0.005625451434,0.113930236,-4.349760813e-05,-0.0001199670864,0,-0.01995519582,0.02197085164,-0.1095753169,1874.327186,5.157005222,0,0,1,0.008449999616,0.008449999616,0,0
0.1488706847,2.340361363e-06,3.77051975e-05,0.1786857053,3.307107556e-07,1.828265679e-06,0.8657804728,0.0001459262014,0.06807637331,0.001680326782,100000,-0.0005790320676,-0.005605657352,0.1135852889,-4.335015914e-05,-0.0001194826559,0,-0.01988701672,0.02195462007,-0.1093053742,1874.344981,5.157046614,0,0,1,0.008460000157,0.008460000157,0,0
0.1488694336,2.334306713e-06,3.764026746e-05,0.1786871925,3.301557444e-07,1.826748931e-06,0.8657805324,0.0001456765586,0.06807659041,0.001678934576,100000,-0.0005764164368,-0.005585957918,0.1132418503,-4.320340337e-05,-0.0001190005366,0,-0.01981916152,0.02193828694,-0.1090363955,1874.362692,5.157087602,0,0,1,0.008469999768,0.008469999768,0,0
0.1488681826,2.328277977e-06,3.757556057e-05,0.1786886669,3.296026266e-07,1.825238321e-06,0.8657805324,0.0001454277786,0.06807681381,0.001677545834,100000,-0.0005738162951,-0.005566353998,0.1128999273,-4.305735214e-05,-0.0001185207363,0,-0.01975163011,0.02192185807,-0.1087684055,1874.380382,5.157128111,0,0,1,0.008479999378,0.008479999378,0,0
0.1488669464,2.322274038e-06,3.751106483e-05,0.1786901414,3.290512909e-07,1.823733666e-06,0.8657805324,0.0001451797984,0.06807702977,0.001676160316,100000,-0.0005712311021,-0.005546841346,0.1125594489,-4.291196911e-05,-0.000118043166,0,-0.0196844094,0.02190532938,-0.1085013448,1874.398056,5.1571691,0,0,1,0.00848999992,0.00848999992,0,0
0.1488657103,2.316296181e-06,3.744678986e-05,0.1786916032,3.285018598e-07,1.822235094e-06,0.8657805324,0.0001449326879,0.06807725205,0.00167477822,100000,-0.000568661237,-0.005527423353,0.112220487,-4.276728378e-05,-0.0001175679062,0,-0.01961751379,0.02188870756,-0.1082352602,1874.415624,5.157209608,0,0,1,0.008499999531,0.008499999531,0,0
0.1488644741,2.310342947e-06,3.738272388e-05,0.1786930755,3.27954199e-07,1.820742499e-06,0.8657805324,0.0001446863686,0.06807746913,0.001673399468,100000,-0.0005661060689,-0.005508095595,0.1118829587,-4.262326408e-05,-0.0001170948555,0,-0.01955092457,0.02187199116,-0.1079701087,1874.433194,5.157250121,0,0,1,0.008510000072,0.008510000072,0,0
0.1488632379,2.304414783e-06,3.731887322e-05,0.1786945373,3.274083588e-07,1.819255944e-06,0.865780592,0.0001444408689,0.06807769254,0.001672024008,100000,-0.0005635658057,-0.005488859355,0.1115468929,-4.247991929e-05,-0.0001166240553,0,-0.01948464889,0.02185518408,-0.1077058999,1874.450642,5.157290561,0,0,1,0.008519999683,0.008519999683,0,0
0.1488620038,2.29851149e-06,3.725523557e-05,0.1786960096,3.268643525e-07,1.817775275e-06,0.8657806007,0.0001441961923,0.0680779085,0.001670651884,100000,-0.0005610402201,-0.005469713894,0.111212274,-4.233724383e-05,-0.0001161554719,0,-0.01941868279,0.02183828771,-0.1074426317,1874.468089,5.157330597,0,0,1,0.008530000225,0.008530000225,0,0
0.1488607677,2.292633425e-06,3.719181376e-05,0.1786974691,3.263221823e-07,1.816300645e-06,0.8657806516,0.0001439523347,0.0680781319,0.001669283126,100000,-0.0005585294214,-0.00545066013,0.110879118,-4.219524166e-05,-0.0001156891426,0,-0.01935303081,0.02182130524,-0.107180321,1874.485518,5.15737063,0,0,1,0.008539999835,0.008539999835,0,0
0.1488595465,2.286779969e-06,3.712860359e-05,0.1786989137,3.257818039e-07,1.814831908e-06,0.8657806602,0.0001437092944,0.06807834784,0.001667917759,100000,-0.0005560331843,-0.005431696401,0.1105474009,-4.205390956e-05,-0.0001152250218,0,-0.01928768672,0.02180423928,-0.1069189454,1874.502842,5.157410662,0,0,1,0.008549999446,0.008549999446,0,0
0.1488583273,2.280950501e-06,3.706559781e-05,0.1787003712,3.252431398e-07,1.813368843e-06,0.8657807112,0.0001434670435,0.06807857018,0.001666555405,100000,-0.0005535510782,-0.00541281976,0.110217082,-4.191321848e-05,-0.0001147630508,0,-0.01922264305,0.02178708639,-0.1066584748,1874.520151,5.157450697,0,0,1,0.008559999987,0.008559999987,0,0
0.1488571188,2.275145384e-06,3.700280004e-05,0.1787018159,3.247062676e-07,1.811911687e-06,0.8657807112,0.000143225583,0.06807878615,0.001665196426,100000,-0.0005510833436,-0.00539403216,0.1098881753,-4.177318921e-05,-0.0001143032657,0,-0.01915790356,0.02176985372,-0.106398938,1874.537354,5.157490664,0,0,1,0.008569999598,0.008569999598,0,0
0.1488559123,2.2693643e-06,3.694020912e-05,0.1787032458,3.241711772e-07,1.810460304e-06,0.8657807112,0.0001429849293,0.06807900212,0.001663840601,100000,-0.0005486297156,-0.005375332169,0.1095606765,-4.163380605e-05,-0.0001138456469,0,-0.01909346467,0.02175254106,-0.1061403134,1874.554558,5.157530224,0,0,1,0.00858000014,0.00858000014,0,0
0.148854706,2.263607917e-06,3.687782983e-05,0.1787046776,3.236378614e-07,1.809014732e-06,0.8657807112,0.0001427450693,0.06807921807,0.001662488125,100000,-0.0005461903467,-0.00535672106,0.1092346094,-4.149508402e-05,-0.0001133902161,0,-0.01902933051,0.02173515351,-0.1058826323,1874.571639,5.15756978,0,0,1,0.00858999975,0.00858999975,0,0
0.1488535018,2.257875458e-06,3.681565902e-05,0.1787061201,3.231063128e-07,1.807574971e-06,0.8657807112,0.0001425060245,0.06807943402,0.001661139023,100000,-0.0005437650062,-0.005338197179,0.108909932,-4.135701017e-05,-0.0001129369343,0,-0.01896549622,0.02171768856,-0.105625869,1874.588719,5.157608925,0,0,1,0.008599999361,0.008599999361,0,0
0.1488522952,2.252165892e-06,3.675368047e-05,0.1787075501,3.225764328e-07,1.806140737e-06,0.8657807708,0.0001422677089,0.06807965001,0.001659792843,100000,-0.0005413530792,-0.005319756098,0.1085865819,-4.1219549e-05,-0.000112485703,0,-0.01890194864,0.0217001496,-0.1053699694,1874.605802,5.157648421,0,0,1,0.008609999903,0.008609999903,0,0
0.1488511018,2.246480905e-06,3.66919193e-05,0.1787089649,3.220483725e-07,1.804712429e-06,0.8657807708,0.000142030232,0.06807986596,0.001658450153,100000,-0.0005389552924,-0.005301403802,0.10826467,-4.108275388e-05,-0.0001120366722,0,-0.01883870632,0.02168253977,-0.1051150221,1874.622761,5.1576875,0,0,1,0.008619999513,0.008619999513,0,0
0.1488498974,2.24081894e-06,3.66303525e-05,0.1787103948,3.215219923e-07,1.803289748e-06,0.8657808304,0.0001417935025,0.06808008295,0.001657110461,100000,-0.0005365709599,-0.005283134635,0.1079440873,-4.094657668e-05,-0.0001115897071,0,-0.01877575081,0.02166486108,-0.1048609549,1874.639721,5.157726583,0,0,1,0.008630000055,0.008630000055,0,0
0.1488487059,2.235180939e-06,3.656899473e-05,0.1787118225,3.209973958e-07,1.801872798e-06,0.8657808304,0.0001415575686,0.06808029788,0.001655774152,100000,-0.0005342003696,-0.005264952465,0.1076248996,-4.081104574e-05,-0.0001111448899,0,-0.01871309409,0.02164711542,-0.1046078088,1874.656662,5.157765185,0,0,1,0.008639999665,0.008639999665,0,0
0.1488475164,2.229565582e-06,3.650783164e-05,0.1787132374,3.204744503e-07,1.800461281e-06,0.86578089,0.0001413223831,0.06808051385,0.001654440874,100000,-0.0005318429836,-0.005246851936,0.1073070357,-4.067612731e-05,-0.0001107021165,0,-0.01865072182,0.02162930323,-0.1043555387,1874.6735,5.157804267,0,0,1,0.008650000207,0.008650000207,0,0
0.1488463378,2.223973662e-06,3.644687235e-05,0.1787146394,3.199532189e-07,1.799055346e-06,0.86578089,0.0001410879817,0.06808072982,0.001653110737,100000,-0.0005294989942,-0.005228835651,0.1069905157,-4.05418357e-05,-0.0001102614276,0,-0.01858863877,0.02161142985,-0.104104165,1874.690322,5.157842872,0,0,1,0.008659999818,0.008659999818,0,0
0.1488451613,2.218404966e-06,3.638611422e-05,0.1787160523,3.194337045e-07,1.797655075e-06,0.86578089,0.0001408543445,0.06808093931,0.001651783862,100000,-0.0005271683846,-0.005210903211,0.1066753609,-4.040817947e-05,-0.0001098228445,0,-0.01852684887,0.02159349491,-0.1038537036,1874.707036,5.157881411,0,0,1,0.008669999428,0.008669999428,0,0
0.1488439846,2.212858763e-06,3.632554642e-05,0.1787174524,3.18915839e-07,1.796260221e-06,0.86578089,0.0001406214512,0.06808115429,0.001650459972,100000,-0.0005248506137,-0.005193051225,0.1063615032,-4.02751234e-05,-0.0001093862714,0,-0.01846533878,0.02157550063,-0.1036041017,1874.723752,5.157920017,0,0,1,0.00867999997,0.00867999997,0,0
0.14884281,2.207335887e-06,3.626518441e-05,0.1787188503,3.183996995e-07,1.794871079e-06,0.86578089,0.0001403893529,0.06808136376,0.001649139378,100000,-0.0005225461469,-0.005175283332,0.106048997,-4.014269867e-05,-0.000108951793,0,-0.018404118,0.02155745057,-0.1033554052,1874.74036,5.157958143,0,0,1,0.00868999958,0.00868999958,0,0
